# ra, dec, glon, glat, ecliptic_x, ecliptic_y
     162.7303009033203125,       53.0050811767578125,      155.4653034008522923,       55.8305328272465857,      140.0328647005987648,       41.4314808314327223
      67.2264938354492188,      -20.4930419921875000,      217.6428572907112198,      -40.1898742998286593,       60.9638454718911973,      -41.6639916934954826
     246.3344879150390625,      -70.0050506591796875,      319.4067476452075311,      -14.3222382426067441,      258.2719864171169206,      -47.5275572147947543
      37.2446403503417969,       24.1782608032226562,      149.8016110351387056,      -33.5540641130370361,       42.6721180539551526,        8.9838453306367239
     158.0287322998046875,      -16.2644119262695312,      260.9144344261297874,       35.0013749854220393,      166.2329926491483718,      -23.5674620002331849
      35.0860176086425781,      -14.4354019165039062,      185.8997275953276755,      -65.7162031673356779,       27.4451661410989161,      -26.7528984004436268
     229.4768218994140625,       73.0914001464843750,      109.8248030010143879,       40.0932560270001233,      136.7553400997751964,       74.9636881879539345
     290.6546325683593750,       -9.8413162231445312,       27.5956395004446513,      -11.3540510198500808,      290.8218525231164904,       12.1174481610247877
     357.5888671875000000,      -66.3816833496093750,      312.3058496606124095,      -49.6200711421548277,      316.4952637028702043,      -56.5040045266292665
      19.0105514526367188,        1.8298873901367188,      135.4704040090093144,      -60.4415029365748140,       18.2393713418603340,       -5.7512403504998719
     224.4852752685546875,      -52.3394927978515625,      321.7195222926633846,        5.8563580835597335,      238.3698976786066623,      -33.7809561691248490
     192.3879394531250000,      -51.7540321350097656,      302.6344384226413240,       11.1166284028121432,      215.6858946027314516,      -41.8919893258780718
     195.7326354980468750,       26.1367645263671875,       12.4714488126251197,       87.2470537809706599,      183.1866068256531719,       30.0657041051428706
     276.5975952148437500,      -10.3092117309570312,       20.9135447193729114,        0.7966411210821076,      276.6615150683111892,       12.9776457016580977
     163.3746948242187500,       15.9974670410156250,      229.0003492674206598,       60.5036818741573441,      158.5465801499057648,        8.2476512543656071
     136.9197235107421875,        8.5112304687500000,      221.3222775646218281,       34.0867944857193166,      136.7875038762635995,       -7.6376783658986227
     355.1494140625000000,       64.0145874023437500,      115.2668752245204900,        2.2021345469143654,       36.5445716871421453,       57.0838514570260998
      37.2698326110839844,       46.4262237548828125,      139.9447579763478586,      -13.1950047004398545,       50.7410060856937690,       29.9118706550449573
      89.7805938720703125,      -75.9856872558593750,      287.2200231395393075,      -29.4183547469517030,      270.3244527440841694,      -80.5747745226071146
     156.1428375244140625,       77.1063690185546875,      132.5650521676389815,       37.1338838182456996,      113.4461214991829365,       59.1428474932913417
     310.5091552734375000,      -83.3381500244140625,      309.7503514606924000,      -30.0541504641880728,      278.9956268933773913,      -61.1876124704638045
      64.1049499511718750,       78.7877044677734375,      132.2070765323620662,       19.8130148605998464,       81.2335204660819983,       56.1388861451739061
      10.6912727355957031,       76.3179016113281250,      122.4047087121046218,       13.4550304207126494,       61.4251418727177381,       60.9258803889597971
      69.4010391235351562,       44.8645324707031250,      159.1971616846827544,       -1.4964933373005460,       74.3365045839357634,       22.5389986580906836
     130.9608459472656250,       81.8432464599609375,      131.3031509852365559,       30.7204419149806789,      100.7039228238471509,       59.9491545421418408
     358.3547668457031250,      -41.7939872741699219,      338.2024493503408280,      -71.1328214436581590,      339.0892502582584598,      -37.0811318144730819
     158.6964721679687500,      -31.9855499267578125,      271.8923599298605041,       22.5243735253077269,      174.7926000052160873,      -37.4862401494659423
     329.4441528320312500,      -47.1732749938964844,      350.4681621273800829,      -50.7045260145238075,      313.8764798879228692,      -32.3728442623642607
     143.7780609130859375,      -89.9022064208984375,      302.8489362312915887,      -27.0641722010757313,      269.8012024232111230,      -66.6183709527969228
     167.8966217041015625,      -29.2176780700683594,      278.0789402107877208,       28.7908679652847113,      181.7630822545380340,      -31.3753632618614091
     191.2411804199218750,      -47.9817962646484375,      301.8111973242869226,       14.8758672053719483,      212.3125936806648895,      -39.0296631725575978
     190.3169403076171875,      -30.0211601257324219,      300.3129123287696416,       32.7988670166404503,      201.8332584232283295,      -23.4127863863136128
     160.7665863037109375,      -24.4624710083007812,      269.0501237926995941,       29.8335575779422904,      172.6809705496847016,      -29.9470034254835333
     112.0771560668945312,      -75.0945205688476562,      286.8173263185466908,      -23.8265795600344106,      239.7376709003368092,      -78.9398531749125993
      84.0509567260742188,      -17.8720245361328125,      221.3428459719919772,      -24.3952754258912528,       82.4718573929237948,      -41.1559776445129017
     168.2294158935546875,       28.5496292114257812,      203.4340410955469167,       68.2122309682330012,      157.5960571225234332,       21.5433902220593865
     234.9106140136718750,      -45.1588172912597656,      331.4334983423867698,        8.2028741068206052,      243.4551978845283884,      -24.9003104429268198
     182.4208831787109375,      -20.7284393310546875,      289.9392196054350848,       41.0875242428454470,      190.7279085844949407,      -18.0000834966652974
     204.0361175537109375,       63.5801086425781250,      114.7250273460713714,       52.8299639320908554,      154.9462559579057768,       63.3480364590089380
     268.9274902343750000,      -52.8156280517578125,      340.0399155276602414,      -13.5192182357935291,      269.2561497034410536,      -29.3791062316668885
     230.7402343750000000,       80.5264434814453125,      115.8939973177186573,       34.4289842544831188,      110.7154773191067676,       72.8745693535970247
       3.4207398891448975,      -54.5826110839843750,      314.4923822461375948,      -61.6901164806757834,      333.1823132225419499,      -49.5929530634372853
     311.5860900878906250,       80.4415588378906250,      113.8800154623872345,       22.2484076015502588,       68.3947552355661941,       72.5824811323757473
     115.2118759155273438,        1.2919540405273438,      217.4665659457320714,       11.5733495392281345,      116.9158112930626174,      -19.8224476152429609
     252.5630493164062500,       -8.8019180297851562,        9.8567958004123568,       21.9572128936843782,      252.2640029845550771,       13.5702171446497069
     116.3965759277343750,       71.1203002929687500,      144.2155635465849741,       29.9247236040218709,      102.6243532953784836,       48.8359347971380444
     105.3077850341796875,      -56.7611122131347656,      266.9791201016631135,      -21.1335033015501672,      133.5245618527515319,      -77.8700662093038432
      22.6510562896728516,       65.5078735351562500,      126.9801736752357186,        2.9444361286479537,       53.0407185603815705,       50.4813296350396072
      68.3861694335937500,      -76.7310943603515625,      289.7361245131293686,      -34.0165835961783642,      293.8336444811663455,      -77.9230794219774481
     267.3505554199218750,       28.9524383544921875,       53.9604810321643598,       25.4019179927544236,      266.2026641875117434,       52.3568112451064422
     160.8816070556640625,      -69.1572036743164062,      291.9316249634875362,       -9.0638254195465802,      218.2295955028785386,      -64.6616966017844277
     164.2460632324218750,      -46.4919586181640625,      283.2370084450847685,       11.9566967071744461,      190.0141971389541311,      -47.7128493580125550
     172.0601959228515625,      -65.0952911376953125,      294.3146100839994119,       -3.6248258875248500,      216.3933637704811019,      -58.7932465344154380
      96.1603240966796875,      -50.5508918762207031,      258.9303734058011628,      -24.7130412660120236,      104.0512097933004299,      -73.6897330835260789
       4.4343600273132324,      -45.7117042541503906,      320.5521319160845906,      -70.2462500317730303,      341.3320249655341172,      -42.7063670743646853
      45.0546913146972656,       56.8850555419921875,      139.8623074892947500,       -1.6925000951632443,       60.7072205729449550,       37.9265306954696584
      32.0864868164062500,       63.9858551025390625,      131.2435279974211539,        2.3621947162116208,       56.9552586523107465,       47.0420428490356812
     255.6849365234375000,      -19.9360046386718750,        2.0970855086238438,       13.0984831120622314,      256.5426147778056247,        2.8370275131394131
     147.9507141113281250,      -16.4976959228515625,      252.6518016367575115,       28.3515130219939202,      156.4711545354729196,      -27.5765679120904075
     351.8031311035156250,      -52.9099044799804688,      328.4792065529989031,      -59.8392984542242132,      326.4263676310773121,      -44.2397801431374589
     297.6373596191406250,      -66.0109252929687500,      330.1042537426239960,      -30.5900278774527266,      285.2056044059443707,      -44.0243203854502525
     290.1954650878906250,      -36.5813713073730469,        1.6632026232957824,      -21.2848189177460192,      286.6236057209515025,      -14.3003169445957372
     187.6168975830078125,       85.0834197998046875,      123.4611474981310835,       32.0232643126384815,      102.4149291799869417,       66.7258893230021783
     252.3745880126953125,        3.2961349487304688,       21.1295096181269351,       28.4877927857013518,      250.4247331725992467,       25.5455879271074018
     141.0071716308593750,       63.8088531494140625,      150.1695166239230446,       40.6776334800865840,      119.2822119830746743,       45.4640875670814992
     123.6408691406250000,       87.5446777343750000,      125.5313304067354352,       27.9754293085380610,       93.1581260491479384,       64.4823663037641097
      87.7212829589843750,       83.8860778808593750,      129.4659591252199675,       25.3810456504105879,       89.5080113659132763,       60.4506786421194136
     176.3148803710937500,       74.3728027343750000,      128.8552683980144593,       41.9856786331184253,      123.9722805913835089,       61.2444505328410429
     191.7727966308593750,      -71.5320281982421875,      302.5837323959468108,       -8.6632169073196046,      234.6137655140389313,      -57.6209131557854874
      95.5244827270507812,      -56.8718795776367188,      265.7084590626764111,      -26.3569166727058928,      107.5890801540841863,      -79.9732437496288213
      45.3539657592773438,      -49.5019874572753906,      263.6817681406969314,      -56.5361884768158021,       14.9002099583865952,      -61.8199470400404749
      46.3695144653320312,       87.2032775878906250,      124.6321877381548973,       24.7862038853985673,       85.5200643662718818,       64.4675402243805848
     185.1039581298828125,       52.6465759277343750,      133.6315876742346234,       63.8324485805668473,      156.1892822021437155,       48.6583852203476965
     139.1273345947265625,      -73.0821380615234375,      288.7722120074095074,      -16.4419386193280310,      223.0912511583893831,      -72.4630437156956759
     221.9547424316406250,       47.9790954589843750,       83.4022642877171450,       59.2417444885404549,      193.0171019075965830,       59.2731436910606391
     125.4927520751953125,       87.7123870849609375,      125.3230694047677076,       27.9883059870450275,       93.1046233276353945,       64.6652943352917049
     200.6983642578125000,       15.9254455566406250,      337.5224212458023771,       76.6427077773830234,      192.6981240386129741,       22.7643591272394623
      70.6990127563476562,      -61.0862007141113281,      271.1922227951990862,      -38.9168288983617359,       23.7959007850540409,      -79.9412904704395402
     336.8029174804687500,      -15.3545608520507812,       44.8520015059361370,      -54.5436134925897420,      332.8870156273480347,       -5.2701370883822536
     110.6612472534179688,       89.6689605712890625,      123.3005835670070525,       27.1727059413839918,       90.2900276615098392,       66.2506899355855552
     131.6389465332031250,      -84.2283248901367188,      297.3846822562530292,      -24.2414495437197033,      258.4446117430706522,      -70.5145911558187635
     107.5730743408203125,       18.0864028930664062,      198.6775978275294392,       12.1857483854538877,      106.7279921403657994,       -4.3382081568830744
     212.1512756347656250,       50.2265167236328125,       95.5853376536107788,       62.6058114740741587,      180.7015742259647482,       57.2015247441764956
     139.7727661132812500,      -78.9578247070312500,      293.5412202989049888,      -20.1916976101464734,      242.1633791572003815,      -71.7500270813904706
     128.9296112060546875,        4.4891281127929688,      221.1992195448633822,       25.1895242204822658,      130.1473947560039335,      -13.6905358118563516
     186.3399963378906250,      -66.6706695556640625,      300.3487236490092869,       -3.9298046781425851,      225.8450927237603878,      -55.5962880260978878
      45.7814559936523438,       71.2169647216796875,      133.2018339707254029,       11.0202426718654447,       69.1087880525738285,       50.9711826081054582
     282.4421997070312500,       84.5725250244140625,      116.8363404117299211,       27.0361479369485629,       86.2539518578324902,       71.8251618295903995
      91.2988128662109375,       88.1528320312500000,      124.9584577428608725,       26.7435363808929374,       90.0980055592421962,       64.7139827951688460
     238.2617492675781250,      -51.8324775695800781,      329.0480012596559618,        1.5848054084336425,      247.7585017584080163,      -30.8157005204007781
      48.2292785644531250,      -73.6793441772460938,      290.6890527537237858,      -39.9073184558568883,      314.6559401603963124,      -74.5533655339540076
     154.5496520996093750,      -84.3296432495117188,      299.1270428855618206,      -22.6283726555280893,      255.9640704798241018,      -68.4164292578852553
      27.4513683319091797,       66.1432647705078125,      128.7940738658229805,        3.9380675068293911,       56.1367058010339903,       49.9004474056434972
     292.4722290039062500,      -33.8720397949218750,        5.0666659730617072,      -22.1809387357723793,      288.9250754342145910,      -11.8974268443645030
     115.8878479003906250,      -56.5535850524902344,      269.0375130826137706,      -15.6579184148345316,      152.9219125890522548,      -74.3199159942847132
      73.5183181762695312,       44.4554443359375000,      161.4124055325541178,        0.4619622637301861,       77.4079713087066352,       21.7339809484902098
     344.3149414062500000,      -18.8525390625000000,       44.3687478090001832,      -62.5245755000548726,      338.2623712134758307,      -11.2271746420324163
      92.5565872192382812,       43.4122467041015625,      169.7439043411112891,       11.4049283214741894,       91.9759820182406287,       19.9904900620255859
     126.9565734863281250,       89.0713043212890625,      123.8877130806183260,       27.5041835874537917,       91.3627934519834213,       65.8125151513039128
     140.3288574218750000,       51.5773010253906250,      166.1522821773822329,       43.9240961350499006,      125.2988112428263889,       34.1242951696634265
     105.5857925415039062,       -1.0064315795898438,      215.0718371388016692,        1.9665892349920777,      107.0375997434098849,      -23.5285957380832045
     176.1415863037109375,        5.8768310546875000,      263.1191156827918007,       63.4544315890787090,      174.1240694613545088,        3.8597876888258162
     356.0844116210937500,       44.2177124023437500,      110.4387191285949683,      -17.0202362414954962,       18.0128616497013603,       41.2470648561188398
     215.1461486816406250,       53.4973297119140625,       97.0231548800195611,       58.9150739483332870,      179.3447878227224237,       60.8930810080250211
      80.0516204833984375,       58.4767303466796875,      152.4549913132922256,       12.0235376241879930,       83.6491167661752684,       35.2565639762106997
     102.4070968627929688,       65.4315185546875000,      150.0769230150666544,       24.3166771510182862,       96.9361235697820121,       42.2906893325275917
      83.9330978393554688,       -7.8372573852539062,      211.3939895312564374,      -20.3743132499630839,       82.9742861511159191,      -31.1287054814663620
     292.4421081542968750,       -4.5894775390625000,       33.1913806119824670,      -10.6125714574755943,      293.4532243367674482,       17.0412327108168924
     126.4302444458007812,       18.5365447998046875,      205.7141733626531277,       28.8414867610245977,      124.2686996546336928,       -0.6740413942078960
     347.3580017089843750,       28.6747436523437500,       97.3246896021904888,      -29.0758065235516590,        0.9834525306631327,       31.1059151782910526
     313.3032836914062500,       -8.3142013549804688,       39.6126915391555272,      -30.8069580082315682,      313.3788769633108018,        8.8451251352174172
     154.1848907470703125,       37.1565856933593750,      185.9257495252631998,       56.0141406783567817,      142.0920992125279554,       24.5886815718887348
     147.3673858642578125,       38.7500610351562500,      183.9726935825203213,       50.5312914683610614,      135.9735198381291070,       24.0157736249709188
     244.8050689697265625,       34.8829421997070312,       56.2490191321717674,       45.3003920644663509,      232.4049223305202645,       55.0819702530114199
      39.1064720153808594,       17.6979675292968750,      155.4773683704369773,      -38.4498741121083469,       42.2823203010034518,        2.2858635129537759
     331.7146606445312500,      -51.5672149658203125,      343.1467051663989309,      -50.6950907684204282,      313.2519197382647462,      -36.9797469855731222
     261.2680664062500000,      -20.2467117309570312,        4.8517104046551500,        8.5960547522593878,      261.8005320464909005,        2.9443853233198491
       6.4147119522094727,      -38.5628929138183594,      326.5726300716131050,      -77.3572526601082018,      347.8131723573465024,      -37.3500879517053193
     144.1141510009765625,       39.3139038085937500,      183.2711876687839094,       47.9829890543290887,      133.1741744997464423,       23.6338613238293860
     286.0000915527343750,       89.6818542480468750,      122.5750415416782033,       27.1103688584501299,       89.7767923849094558,       66.8663732343197097
     226.2273406982421875,       29.6268539428710938,       45.7673705972553293,       60.6358453573533467,      212.2379737266389270,       44.6872159587972959
     337.0193786621093750,        9.8400726318359375,       74.7587707799750092,      -39.2667517904922434,      342.5604295064395615,       18.0478910959061629
     132.8883514404296875,      -36.2873229980468750,      258.4524475502400946,        5.1139894755175082,      150.8126875777229827,      -51.0704237009604967
     242.8536376953125000,       86.3830261230468750,      119.7517765970342083,       29.4174982486159458,       94.7626537050624052,       69.7157837226871777
     351.2421569824218750,       -7.8786163330078125,       72.1590314408341982,      -61.8948855209841255,      348.8534115202681392,       -3.7710882478099945
      71.0033721923828125,      -38.0285110473632812,      241.1295174011887639,      -40.6106024098116620,       59.6717294631992843,      -59.4836312160499645
      69.0327453613281250,       40.6321563720703125,      162.1609162047500092,       -4.5343503091392616,       73.3701955943105588,       18.3956954818705114
     268.3541870117187500,      -40.9745368957519531,      350.4303745880700376,       -7.5099508202019516,      268.6968679489723968,      -17.5426903548752833
      14.5555677413940430,      -89.9760818481445312,      302.9311243928741533,      -27.1521576709930805,      270.0582137003861476,      -66.5667091806722766
     354.0956420898437500,      -25.6300659179687500,       33.7804515554674509,      -73.1390721490838729,      344.0002599597813742,      -21.0985131461672815
     121.5296249389648438,      -42.6126632690429688,      258.4515313282614670,       -5.6842034659224252,      141.4911291016767620,      -60.5396442040567990
     193.1450500488281250,       86.9761352539062500,      122.9144984857955478,       30.1520761069390311,       97.5762946729388005,       67.0692759511652099
      60.5524063110351562,      -15.1717681884765625,      207.8635924860754187,      -44.2277195088638351,       54.5725528167245386,      -35.0598011445476985
     285.9065856933593750,      -17.3768005371093750,       18.6462238512722145,      -10.4473252790457067,      285.2275529284490858,        5.2255836132646145
     181.8989868164062500,        3.9677734375000000,      276.7046084084667541,       64.5834127786653198,      180.1612380382034360,        4.3951863894972982
     147.0550689697265625,      -10.1537246704101562,      246.5825106206484918,       32.0269035714900099,      152.9931467457575991,      -22.0044710968303399
     358.7785644531250000,       68.0278015136718750,      117.6827768152077027,        5.7319223125902079,       44.0261811505601273,       58.6509509813300269
     162.6744384765625000,       12.0454711914062500,      235.0397856024356145,       57.9441298517716135,      159.4375606719213181,        4.3366881397214048
     295.7738952636718750,       74.5644378662109375,      106.5945375862336704,       22.7428773605190386,       54.7131973043966937,       78.4432413132374506
     121.1977920532226562,      -31.8909988403320312,      249.2308136124123337,       -0.1805316586303617,      133.9523575685162484,      -50.6785590443319336
     229.4244842529296875,      -82.8216018676757812,      307.5144422526952894,      -21.2898491371834346,      260.4231922530258885,      -60.7547655297056934
      56.2007179260253906,       19.5342483520507812,      169.6048907994432398,      -27.2289017044189521,       58.3807305824300116,       -0.2718616710375934
     262.4637145996093750,      -37.2057304382324219,      351.2496823333549969,       -1.6439329882060327,      263.8216075860837577,      -13.9279323031575117
     344.6758422851562500,      -16.6264953613281250,       49.0133632642340160,      -61.9019105564340322,      339.4654444545686260,       -9.3108847408417788
     321.2759094238281250,       77.3158111572265625,      112.4564923380337262,       18.8702661053005230,       56.8259559979326525,       71.7556708763075619
     291.8813781738281250,      -43.8253746032714844,      354.5341848219643452,      -24.6099319861282844,      286.8156709617385900,      -21.6551290559839593
     165.6399536132812500,        5.5835418701171875,      247.7809133570307267,       56.3090879619578928,      164.6222193332233985,       -0.5109775097021915
     205.8771972656250000,        9.8130569458007812,      340.7381203513066339,       68.7715728621270586,      200.2331496607014856,       19.1133161559448546
     131.7585296630859375,      -36.7644042968750000,      258.2515903912927229,        4.1081037810006586,      149.8259563461793960,      -51.8915858878075937
      90.0528259277343750,      -29.3016700744628906,      235.1549548210049636,      -23.2783137578645061,       90.0760912108839449,      -52.7409472324148680
     328.6408691406250000,      -13.0915069580078125,       42.6814248859705501,      -46.4310981895041550,      326.2783436468232026,       -0.3548158155468265
     285.4864196777343750,        6.8481521606445312,       40.2214209346940379,        0.7947900893989649,      287.7050036599057421,       29.3405576498535936
     183.2677307128906250,      -82.1710662841796875,      301.5530327395697441,      -19.4022351591946425,      251.2746424273414334,      -64.9369015937436274
      30.7533283233642578,      -68.9726486206054688,      293.6560929856472626,      -46.8454973131564145,      326.6480918171385497,      -68.3366855335903693
       3.6488623619079590,        4.9325256347656250,      106.0343224420492731,      -56.7256493855272481,        5.3079645014414831,        3.0763121073832131
     195.4365997314453125,      -56.6384353637695312,      304.3571485470461653,        6.2047853508609325,      221.3509808775201577,      -45.0783099542831280
     337.3913879394531250,      -31.0853157043457031,       17.0406149801286801,      -58.8907864673451655,      327.3055583769977375,      -20.0444392186186953
     288.6771545410156250,      -69.9429855346679688,      325.5193418174117141,      -27.3398739533398114,      279.2854695526964974,      -47.1050490274716438
      76.7904891967773438,      -78.1034393310546875,      290.3487753189273803,      -31.7905087576863217,      282.9350172092977118,      -77.8516798567987536
     149.1440887451171875,      -86.5020828247070312,      300.2745079171687053,      -24.5751950101793213,      261.9067113809000489,      -68.1590329082037698
     271.1973876953125000,       28.0962753295898438,       54.2891569116842234,       21.9284968256550812,      271.6979899437545214,       51.5285090685634302
     239.9196472167968750,      -11.9479293823242188,      358.6547070074113890,       29.9175391917572888,      240.2822911259812599,        8.4420748097594824
      77.9533233642578125,       48.1925659179687500,      160.3118313419226411,        5.1653620058366796,       81.1604755914340785,       25.1222617035278972
     232.5826873779296875,       76.5256195068359375,      112.1742390532956080,       37.0803394495590695,      123.1180810326905970,       74.9814450340888072
     140.1106719970703125,       76.9706268310546875,      135.5015012833862329,       34.4508333361232602,      108.3941541266986519,       56.7566029243804735
      62.8989067077636719,       78.4356231689453125,      132.3074542925674848,       19.3986278856377368,       80.6296803802400177,       55.8806205124451907
     177.3645324707031250,      -52.5213737487792969,      293.4535819213670038,        9.2060184241651264,      205.5063437368118855,      -47.6654222746530891
     183.5706024169921875,        3.2988586425781250,      280.8918294491841721,       64.5687918130744549,      181.9632249135843551,        4.4464665281051321
      17.8095703125000000,       55.4737854003906250,      125.7580359109550443,       -7.2892765613092516,       42.0519087858674254,       43.3873630546568592
     207.0091400146484375,       21.0031356811523438,       10.5916783718789738,       75.7157183225185264,      196.5020408401377949,       29.8337357244668269
     226.8913421630859375,      -23.3384475708007812,      339.2316668725283648,       29.7731357348926764,      230.9179523235243323,       -5.5567057644104372
     304.4984130859375000,       74.1337280273437500,      107.1983355575568453,       20.4192785054807473,       48.6425515082247131,       76.4469182316762925
      44.2461357116699219,       -6.7197189331054688,      184.2941749872937010,      -53.8907381972369208,       39.6324456443369186,      -22.5193965493992216
      46.9169311523437500,       48.0621032714843750,      145.1895487634271831,       -8.8348067196317608,       58.4584356983276479,       29.2304772867824596
      79.9555969238281250,       17.5794906616210938,      186.4239508866498056,      -11.0972653103409478,       80.3841098750688303,       -5.5251437013187870
     123.9261169433593750,       -7.9656906127929688,      230.1083287645665507,       14.6925588762096861,      128.3426204172619407,      -27.0018230785983917
     242.8163757324218750,        6.0545959472656250,       18.3634080578501866,       38.1328867356380456,      239.4477558007478706,       26.6564669897585595
     132.1459655761718750,      -27.5985107421875000,      251.2113523990990984,       10.0541691206186954,      144.8591997894891392,      -43.3468790504510579
     121.1898727416992188,       40.5846405029296875,      179.8243308205082940,       30.6116751463523897,      114.7063008657382994,       19.7832056435835426
     123.9209976196289062,      -81.4644470214843750,      294.2252928885166057,      -23.7948068206613357,      253.5418170308833794,      -73.0012770859345039
     346.6437988281250000,       11.8832550048828125,       86.4027897028873468,      -43.4274154989490100,      352.4914808719079815,       16.1912958472657706
     173.3845214843750000,        3.3602828979492188,      261.4926227923617716,       59.8090285352737183,      172.5976150278660555,        0.4601082223926634
     199.1609954833984375,       68.9454803466796875,      119.5523792183558243,       48.0170325725054852,      142.2205025451859512,       64.5731892986237312
     346.9454956054687500,      -60.0926208496093750,      323.9544898508436290,      -52.5977512007698991,      317.3043367387522267,      -48.6341091314936804
     319.2175292968750000,      -52.1709098815917969,      345.5301154680049649,      -43.1369189081832687,      304.2626252690142223,      -34.4242021361330686
     233.7849273681640625,      -78.4132232666015625,      310.8911590690311186,      -18.1575143744881480,      257.5691918016418640,      -56.5457405696503557
     221.6510009765625000,       12.0519027709960938,        9.4136686087445529,       59.0908589519336545,      215.0834840789620159,       26.7501449698839693
     313.6652832031250000,      -47.3060722351074219,      352.5255362456041439,      -40.1060534350084197,      302.2366749405411497,      -28.6345618268980928
       8.3422765731811523,       55.8419647216796875,      120.3786921493819051,       -6.9401841258679662,       36.0187016824652346,       46.6192190010307357
     265.7313537597656250,      -73.4377288818359375,      319.9262434751664728,      -21.2445199397544897,      268.1073458913572267,      -50.0264820213247887
     293.6736755371093750,      -26.9904022216796875,       12.4070920092467070,      -20.8388366261302096,      291.0578173529390824,       -5.2652735644484041
     218.2521362304687500,       18.6488952636718750,       18.3478887803285033,       65.1760313351958160,      208.9158871779289655,       31.7843835307555551
     195.9825744628906250,      -77.5780792236328125,      303.6262063230804529,      -14.7231728444732575,      244.9670844414919770,      -60.7438834208963101
      13.2904796600341797,      -61.6027908325195312,      302.5698103845818423,      -55.5242470231789866,      331.6626991415758425,      -58.2739597960777544
     263.8742065429687500,      -47.8829040527343750,      342.7872326266207210,       -8.2829266024213730,      265.4877619736804490,      -24.5395178437012689
     223.5596313476562500,       49.1286621093750000,       84.1935822922073527,       57.7321835772826972,      193.3952518256971018,       60.8268947133846680
     278.8796386718750000,       59.6169738769531250,       89.0633752266881515,       25.1255075595526485,      304.0949885654848686,       81.9942429815768747
     179.5045013427734375,       19.7176666259765625,      241.2914295612170861,       75.6943018656047144,      171.4410384409285939,       17.8368078790918325
